person_id,societies,societies_number,societies_date,societies_status
49359,Chinese Institute of Engineers 中華工程師學會,150,by 1953,Assistant
53960,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
57299,Chinese Institute of Engineers 中華工程師學會,1407,by 1953,Full
57508,Chinese Institute of Engineers 中華工程師學會,495,by 1953,Full
54888,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,NA
54917,Chinese Institute of Engineers 中華工程師學會,742,by 1953,Full
47765,Chinese Institute of Engineers 中華工程師學會,484,by 1953,Full
47767,Chinese Institute of Engineers 中華工程師學會,1154,by 1953,Full
30992,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
67734,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
67853,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
69459,Chinese Institute of Engineers 中華工程師學會,1140,by 1953,Full
67160,Chinese Institute of Engineers 中華工程師學會,285,by 1953,Full
67840,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Assistant
66414,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
60287,Chinese Institute of Engineers 中華工程師學會,1369,by 1953,Full
60203,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
65748,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,NA
65845,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
66072,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
66059,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
66056,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
57351,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
59902,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
55170,Chinese Institute of Engineers 中華工程師學會,504,by 1953,Full
63704,Chinese Institute of Engineers 中華工程師學會,272,by 1953,Full
59778,Chinese Institute of Engineers 中華工程師學會,240,by 1953,Full
60407,Chinese Institute of Engineers 中華工程師學會,1655,by 1953,Full
59776,Chinese Institute of Engineers 中華工程師學會,1508,by 1953,Full
65250,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Assistant
49923,Chinese Institute of Engineers 中華工程師學會,187,by 1953,Full
52467,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
21141,Chinese Institute of Engineers 中華工程師學會,293,by 1953,Full
47972,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
48047,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
39633,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
40047,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
39686,Chinese Institute of Engineers 中華工程師學會,188,by 1953,Full
39831,Chinese Institute of Engineers 中華工程師學會,189,by 1953,Full
29062,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
20140,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
14612,Chinese Institute of Engineers 中華工程師學會,1491,by 1953,Full
12940,Chinese Institute of Engineers 中華工程師學會,1574,by 1953,Full
13141,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
46696,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
33713,Chinese Institute of Engineers 中華工程師學會,1413,by 1953,Full
2367,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
2392,Chinese Institute of Engineers 中華工程師學會,2810,by 1953,Full
64154,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
13314,Chinese Institute of Engineers 中華工程師學會,694,by 1953,Full
12585,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
12597,Chinese Institute of Engineers 中華工程師學會,1377,by 1953,NA
63974,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,NA
64013,Chinese Institute of Engineers 中華工程師學會,1151,by 1953,NA
48205,Chinese Institute of Engineers 中華工程師學會,1101,by 1953,Assistant
57071,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
58167,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
58221,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
57925,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Assistant
9906,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
10099,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
74189,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
53422,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Assistant
49721,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
49818,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
51747,Chinese Institute of Engineers 中華工程師學會,497,by 1953,Full
51749,Chinese Institute of Engineers 中華工程師學會,47,by 1953,Full
51769,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
51863,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
51791,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
51870,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
21055,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
32266,Chinese Institute of Engineers 中華工程師學會,481,by 1953,Full
22514,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
22041,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
16256,Chinese Institute of Engineers 中華工程師學會,1569,by 1953,Full
10705,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
10709,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
77732,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
33350,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
36398,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
19368,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
35012,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
34652,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
1073,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
15654,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
60637,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
29765,Chinese Institute of Engineers 中華工程師學會,NA,by 1953,Full
13715,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
14153,Chinese Institute of Engineers 中華工程師學會,1075,by 1958,Full
14119,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
21327,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
995,Chinese Institute of Engineers 中華工程師學會,275,by 1958,Full
2140,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
22169,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
26841,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
25312,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
24594,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
24118,Chinese Institute of Engineers 中華工程師學會,2032,by 1958,Full
33053,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
24935,Chinese Institute of Engineers 中華工程師學會,1144,by 1958,Full
33418,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
11828,Chinese Institute of Engineers 中華工程師學會,1425,by 1958,Full
37676,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
36734,Chinese Institute of Engineers 中華工程師學會,1160,by 1958,Full
25299,Chinese Institute of Engineers 中華工程師學會,733,by 1958,Full
11153,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
29493,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
29496,Chinese Institute of Engineers 中華工程師學會,690,by 1958,Full
27473,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
24020,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
24060,Chinese Institute of Engineers 中華工程師學會,361,by 1958,Full
35050,Chinese Institute of Engineers 中華工程師學會,1945,by 1958,Full
29103,Chinese Institute of Engineers 中華工程師學會,1594,by 1958,Full
11114,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,NA
36728,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
32928,Chinese Institute of Engineers 中華工程師學會,911,by 1958,Full
36495,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
30715,Chinese Institute of Engineers 中華工程師學會,16,by 1958,Full
24081,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
34062,Chinese Institute of Engineers 中華工程師學會,1359,by 1958,Full
33346,Chinese Institute of Engineers 中華工程師學會,1241,by 1958,Full
36814,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Junior
16359,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Assistant
30097,Chinese Institute of Engineers 中華工程師學會,2021,by 1958,Full
30091,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
6919,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
52765,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
56046,Chinese Institute of Engineers 中華工程師學會,95,by 1958,Full
58927,Chinese Institute of Engineers 中華工程師學會,1509,by 1958,Full
20217,Chinese Institute of Engineers 中華工程師學會,38,by 1958,Full
20410,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
18984,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
16581,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
13848,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
14300,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
19652,Chinese Institute of Engineers 中華工程師學會,1204,by 1958,Full
11358,Chinese Institute of Engineers 中華工程師學會,1252,by 1958,Full
11417,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
53177,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
53168,Chinese Institute of Engineers 中華工程師學會,1468,by 1958,Full
43184,Chinese Institute of Engineers 中華工程師學會,861,by 1958,Full
43292,Chinese Institute of Engineers 中華工程師學會,3134,by 1958,Full
44741,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
54186,Chinese Institute of Engineers 中華工程師學會,193,by 1958,Full
54188,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
33903,Chinese Institute of Engineers 中華工程師學會,1295,by 1958,Full
46387,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
45226,Chinese Institute of Engineers 中華工程師學會,1222,by 1958,Full
37260,Chinese Institute of Engineers 中華工程師學會,2214,by 1958,Full
38871,Chinese Institute of Engineers 中華工程師學會,1132,by 1958,Full
54836,Chinese Institute of Engineers 中華工程師學會,1136,by 1958,Full
33907,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
36301,Chinese Institute of Engineers 中華工程師學會,1813,by 1958,Full
36139,Chinese Institute of Engineers 中華工程師學會,741,by 1958,Full
21535,Chinese Institute of Engineers 中華工程師學會,1025,by 1958,Full
54926,Chinese Institute of Engineers 中華工程師學會,1781,by 1958,Full
47811,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
33944,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
36320,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
37466,Chinese Institute of Engineers 中華工程師學會,2047,by 1958,Full
36358,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
37252,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
36358,Chinese Institute of Engineers 中華工程師學會,3329,by 1958,Full
37252,Chinese Institute of Engineers 中華工程師學會,3329,by 1958,Full
37509,Chinese Institute of Engineers 中華工程師學會,1330,by 1958,Full
34774,Chinese Institute of Engineers 中華工程師學會,1380,by 1958,Full
45680,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Assistant
54958,Chinese Institute of Engineers 中華工程師學會,628,by 1958,Assistant
69748,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Assistant
8979,Chinese Institute of Engineers 中華工程師學會,838,by 1958,Full
8932,Chinese Institute of Engineers 中華工程師學會,1080,by 1958,Full
9715,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
7986,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
10282,Chinese Institute of Engineers 中華工程師學會,167,by 1958,Full
6700,Chinese Institute of Engineers 中華工程師學會,570,by 1958,Full
5949,Chinese Institute of Engineers 中華工程師學會,453,by 1958,Full
77766,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
18881,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
18555,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
18909,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
9698,Chinese Institute of Engineers 中華工程師學會,1725,by 1958,Full
6464,Chinese Institute of Engineers 中華工程師學會,1401,by 1958,Full
8951,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Junior
56931,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
35253,Chinese Institute of Engineers 中華工程師學會,1505,by 1958,Full
36889,Chinese Institute of Engineers 中華工程師學會,505,by 1958,Full
37750,Chinese Institute of Engineers 中華工程師學會,2331,by 1958,Full
37103,Chinese Institute of Engineers 中華工程師學會,1320,by 1958,Full
35174,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
29535,Chinese Institute of Engineers 中華工程師學會,914,by 1958,Full
29046,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
28727,Chinese Institute of Engineers 中華工程師學會,444,by 1958,Full
71691,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
71947,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
13579,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
14370,Chinese Institute of Engineers 中華工程師學會,NA,by 1958,Full
10439,Chinese Institute of Engineers 中華工程師學會,1663,by 1958,Full
