employer_id,employer_name,location_id,parent_id,parent_name
4494,廈門總台,886,NA,NA
4496,真茹國際發報台,4497,NA,NA
4499,上海國際台,877,NA,NA
4501,昆明國際支台,556,NA,NA
4511,Jiaozuo College of Engineering 焦作工學院,3074,NA,NA
4517,美國斯東公司,1387,NA,NA
4519,美國吼斯飛機廠,1387,NA,NA
4521,美國電根打字機公司,1387,NA,NA
4534,南通學院,562,NA,NA
4539,湖南益陽鞏縣兵工廠,4540,NA,NA
4547,重慶華西興業公司,1270,NA,NA
4557,Zhangzhou–Xiamen Railway 漳廈鐵路,886,NA,NA
4559,漳州浚河局,4561,NA,NA
4563,福州交通司路,419,NA,NA
4566,順粵漢鐵,NA,NA,NA
4568,國際義賑會,NA,NA,NA
4574,東方大港,NA,NA,NA
4578,中國石公司,877,NA,NA
4586,Nankai University 南開大學,427,NA,NA
4605,國立編譯館,90,NA,NA
4611,Racquette River 造紙廠,4612,NA,NA
4622,河南水利委員會,66,NA,NA
4630,Telefunken Co. (Telefunken Gesellschaft),432,NA,NA
4632,瀋陽東北無線電,511,NA,NA
4634,哈爾濱電台,13060,NA,NA
4640,東北電信,NA,NA,NA
4653,河南電政管理局,66,NA,NA
4655,陝西電政管理局,78,NA,NA
4657,陝西省電線工務處,78,NA,NA
4659,固肅工務處,NA,NA,NA
4661,鄭固工務處,NA,NA,NA
4664,許昌電報局,4665,NA,NA
4672,山西育材機器廠,76,NA,NA
4674,山西晉煤公運局,76,NA,NA
4685,Junkers 廠,121,NA,NA
4687,Junkers 飛機廠駐滬代表,877,NA,NA
4689,Central Aviation School 中央航空學校,90,NA,NA
4691,National Aviation Committee 航空委員會,90,NA,NA
4697,上海華商水泥公司,877,NA,NA
4706,Fudan University 復旦大學,877,NA,NA
4708,東華大學,877,NA,NA
4730,河南地政處,66,NA,NA
4737,Pittsburg Locomotive Co.,1801,NA,NA
4739,New York Central Railroad,8693,NA,NA
4741,上海浦東中學,1322,NA,NA
4743,上海揚子建業公司,877,NA,NA
4747,江南水泥廠,90,NA,NA
4769,津浦鐵路浦口電廠,374,NA,NA
4771,含山縣通俗教育演講所,4762,NA,NA
4781,山東水利局,77,NA,NA
4783,江蘇清江浦水利局,3839,NA,NA
4799,虞秉烈建築師,NA,NA,NA
4819,中湘煤礦公司,NA,NA,NA
4821,資委源員會臨時鍊銅廠,NA,NA,NA
4831,參謀本部陸地測量學校,NA,NA,NA
4837,大豐煤礦公司,37586,NA,NA
4851,江蘇省立醫科大學,71,NA,NA
4853,江蘇省立第二女子師範,71,NA,NA
4855,江西省立中山大學,70,NA,NA
4857,同濟大學附屬機師學校,NA,NA,NA
4862,京湘鐵路,NA,NA,NA
4876,京貴鐵路,NA,NA,NA
4896,Dodge Auto. Co.,199,NA,NA
4898,米西根省汽車學校,199,NA,NA
4900,National Labor University 國立勞働大學,877,NA,NA
4902,中華職業學校,NA,NA,NA
4904,上海華光汽車公司,877,NA,NA
4911,天廚味精廠,NA,NA,NA
4928,唐山開灤礦局,445,NA,NA
4931,高麗稷山金礦,NA,NA,NA
4933,江蘇江淮水利測量局,71,NA,NA
4936,Zhongxing Coal Mining Company 山東嶧縣中興煤礦公司,4937,NA,NA
4939,安徽水東官礦廠,60,NA,NA
4941,江蘇松海塘工程處,71,NA,NA
4943,鎮江自來水公司,1618,NA,NA
4955,Rochester Railway Signals Co.,1387,NA,NA
4957,廣西柳慶公路總局,73,NA,NA
4964,廣西農村建設試辦區,73,NA,NA
4966,廣西省政,NA,NA,NA
4970,Xufu–Kunming Railway 敘昆鐵路,556,NA,NA
4985,江西省立工專,70,NA,NA
4987,江西第三中學,70,NA,NA
5001,Guangxi University 廣西大學,4238,NA,NA
5008,Guangzhou Public Works Department 廣州市工務局,350,NA,NA
5010,交通部鐵道部,NA,NA,NA
5013,南寧市政工程處,4422,NA,NA
5025,梧州交通部電報局,4962,NA,NA
5027,清遠交通部電報局,5028,NA,NA
5030,黃埔交通部電報局,5031,NA,NA
5033,佛山交通部電報局,5034,NA,NA
5037,東莞交通部電報局,1817,NA,NA
5043,黃埔中央軍事政治學校,5031,NA,NA
5045,梧州電話局,4962,NA,NA
5047,整理廣東全省電報線路委員會,74,NA,NA
5051,廣東電政管理局,74,NA,NA
5061,大冶鋼鐵廠,382,NA,NA
5064,濟南機務,1177,NA,NA
5066,香港華茶公司,1072,NA,NA
5069,上海華業公司,877,NA,NA
5115,武昌市政府,1036,NA,NA
5122,廣東石井兵工廠,74,NA,NA
5124,湖南黑鉛鍊廠,67,NA,NA
5126,國民革命軍,NA,NA,NA
5128,江右軍總指揮部,NA,NA,NA
5139,連雲市市政籌備處,5141,NA,NA
5147,U. S. Steel Company,1387,NA,NA
5150,Columbia University,146,NA,NA
5152,山西育才鍊鋼廠,76,NA,NA
5154,民生鍊鐵機器,NA,NA,NA
5156,太原西北鍊鋼廠,726,NA,NA
5174,Dorman,125,NA,NA
5176,Long Steel Company,1387,NA,NA
5179,砲兵技術研究處,NA,NA,NA
5184,商務印書館,410,NA,NA
5189,山東恩縣縣政府,4082,NA,NA
5193,Nanchang Municipal Committee 南昌市政委員會,522,NA,NA
5200,北京工業大學,410,NA,NA
5204,Ministry of Industry 實業部,90,NA,NA
5220,長春電話局,755,NA,NA
5223,吉林電話局,72,NA,NA
5236,上海華西興業公司,877,NA,NA
5255,北平女子中學校,410,NA,NA
5257,協成建築公司,NA,NA,NA
5264,美國亞倫斯卻發斯機器製造公司,1387,NA,NA
5267,Jardine Matheson 上海怡和機器公司,877,NA,NA
5271,湖北電政管理局,68,NA,NA
5277,法國汽車,159,NA,NA
5279,法國飛機,159,NA,NA
5286,磁縣中和煤礦,5287,NA,NA
5289,磁縣致和煤礦,5287,NA,NA
5299,Edison Elec. Co.,1387,NA,NA
5307,上海亞細亞火油公司,877,NA,NA
5311,華通電業機器廠,NA,NA,NA
5319,漢口隆昌染織廠,2380,NA,NA
5338,上海江南製紙公司,877,NA,NA
5342,湖北鄂東省道工程處,68,NA,NA
5351,修濬閩江總局,NA,NA,NA
5353,閩江工程委員會,NA,NA,NA
5366,日本東京帝國大學,604,NA,NA
5370,省立第一甲種工業學,NA,NA,NA
5372,Sichuan University 四川大學,607,NA,NA
5374,重慶市商品檢驗所,1270,NA,NA
5381,民國大學,410,NA,NA
5383,重慶南岸中學,1270,NA,NA
5385,二十四軍武器修理所,NA,NA,NA
5387,資源委員會資中酒精廠,429,NA,NA
5409,宣洛煤礦,77,NA,NA
5411,四灤煤礦,NA,NA,NA
5416,西灣煉錫廠,NA,NA,NA
5424,Huai River Water Conservancy 導淮委員會,90,NA,NA
5442,建築部,NA,NA,NA
5449,Zhejiang Telephone Bureau 浙江電話局,62,NA,NA
5454,杭州工業專門學校,999,NA,NA
5460,軍政部交通技術教練所,NA,NA,NA
5469,齋堂礦務局,NA,NA,NA
5484,安徽工業學校,60,NA,NA
5486,第一中學校,NA,NA,NA
5495,杭州自來水籌備委員會,999,NA,NA
5499,上海郵政儲金匯業總局,877,NA,NA
5512,美國意里諾愛鋼鐵公司,1387,NA,NA
5517,英商安利洋行,NA,NA,NA
5519,華北機器五金部,NA,NA,NA
5524,國民經濟建設運動委員會,NA,NA,NA
5532,石井兵工廠審檢處,NA,NA,NA
5538,Ministry of Railways 鐵道部,90,NA,NA
5540,新路建設委員會,NA,NA,NA
5550,安徽饅頭山煤礦,60,NA,NA
5559,株萍鐵路,388,NA,NA
5563,京都市政,2585,NA,NA
5566,江蘇土地整理委員會,1618,NA,NA
5571,日本日立銅礦,258,NA,NA
5573,足尾銅礦,5574,NA,NA
5576,尾去澤銅礦,258,NA,NA
5578,小阪銅礦,5579,NA,NA
5581,夕張煤礦,5582,NA,NA
5584,入山煤礦,NA,NA,NA
5586,崎戶煤礦,5587,NA,NA
5592,湖南香花嶺礦務局,67,NA,NA
5594,實業部礦業,NA,NA,NA
5599,Jiangxi Hydraulic Department 南昌江西水利局,522,NA,NA
5603,上海郵務局,877,NA,NA
5611,美國波斯頓斯斗脫文廠,1387,NA,NA
5613,斯斗脫衣廠,NA,NA,NA
5617,南洋兄弟煙草公司,NA,NA,NA
5620,重慶市電力廠,1270,NA,NA
5624,河南衞輝華新紡織公司,66,NA,NA
5632,Baldwin Loco. Works,1387,NA,NA
5636,閘口機廠,5637,NA,NA
5640,機車裝配工場,NA,NA,NA
5654,空軍軍官學校,NA,NA,NA
5656,四川彭縣銅礦籌備處,4824,NA,NA
5668,Zhong Fu Company 河南焦作中福煤礦公司,3074,NA,NA
5678,江蘇第一農業學校,71,NA,NA
5693,應城縣道委員會,5688,NA,NA
5703,美國 Arizona 銅礦公司,113,NA,NA
5706,廣東韶關土猪嶺煤,5707,NA,NA
5709,香港城門水塘馬克敦公司,1072,NA,NA
5716,廣東欽州裕欽錳礦,5718,NA,NA
5720,江西樂平錳礦,795,NA,NA
5723,漢口商品檢驗局,2380,NA,NA
5728,裕甡公司,NA,NA,NA
5742,湖北鍊鋼廠,68,NA,NA
5744,水口山礦局,NA,NA,NA
5746,楚怡工業專門學校,590,NA,NA
5748,平江金礦,1004,NA,NA
5750,塘沽永利製鹼廠,5751,NA,NA
5764,Liers 糖廠化驗,2753,NA,NA
5766,Cockeul 鍊鋼廠,2753,NA,NA
5768,Longdo 鍊鋼廠,2753,NA,NA
5770,重慶國軍第二十一軍部建設,1270,NA,NA
5772,重慶第二女師校,1270,NA,NA
5774,吉昌鐵號,NA,NA,NA
5776,國醫藥館,NA,NA,NA
5789,太原古城發電廠,726,NA,NA
5794,華商上海水泥廠,877,NA,NA
5796,中國水坭廠,NA,NA,NA
5798,上海拔柏葛鍋爐公司,877,NA,NA
5807,大冶象鼻山鐵礦,382,NA,NA
5812,滬寧鐵路,NA,NA,NA
5828,湖北中學,68,NA,NA
5838,浙江水利工程處,62,NA,NA
5844,E. I. du Pont de Nemouist Co.,1387,NA,NA
5846,Van Tassel Tanning Co.,1387,NA,NA
5849,Duralith Corporation,1387,NA,NA
5853,廣州自來水管理委員會,350,NA,NA
5855,廣東工業試驗所,74,NA,NA
5868,漢宜鐵路,NA,NA,NA
5870,順直水委會,NA,NA,NA
5872,華北水委會,NA,NA,NA
5895,遼寧東北無線電長途電話監督處,64,NA,NA
5897,東北電政管理局,NA,NA,NA
5900,交通部天津無線電總台,NA,NA,NA
5909,開封河南地質調查所,717,NA,NA
5914,美國煤油研究社,1387,NA,NA
5921,河北開平礦務公司,1857,NA,NA
5923,河北礦政調查局,63,NA,NA
5925,Lincheng Mining Affairs Bureau 河北臨城礦務局,2690,NA,NA
5927,北平中央煤礦公司,410,NA,NA
5942,青島無線電總台,2331,NA,NA
5962,上海濬浦總局,877,NA,NA
5967,衞生署,NA,NA,NA
5974,上海緯通紗廠,877,NA,NA
5982,天津商品檢驗局,427,NA,NA
6014,郾城董莊堵口工程處,6015,NA,NA
6026,山東高等學堂,77,NA,NA
6028,山東礦業專校,77,NA,NA
6030,山東修治水陸省道籌備處,77,NA,NA
6033,膠澳商埠,NA,NA,NA
6035,山東全省路政局,77,NA,NA
6049,安徽官礦,60,NA,NA
6060,神戶三麥造船所,6058,NA,NA
6069,廣州市新電力廠籌備處,350,NA,NA
6105,安徽省會科學館,60,NA,NA
6116,萍鄉礦務局,388,NA,NA
6120,吉林農商部,72,NA,NA
6122,吉林實業廳,72,NA,NA
6124,宣化龍烟鐵礦公司,1299,NA,NA
6126,江蘇江北運河工程局,71,NA,NA
6130,徐州上海華東煤礦公司,71,NA,NA
6143,瑞商 Rube 廠申廠,NA,NA,NA
6157,太原新化化學工廠,726,NA,NA
6159,太原製造廠,726,NA,NA
6173,Hebei Polytechnical College 河北工業學院,63,NA,NA
6180,濟南兵工廠,1177,NA,NA
6209,香港美爾頓大學,1072,NA,NA
6217,太原育才煉鋼廠,726,NA,NA
6219,太原民生煉鋼機器廠,726,NA,NA
6221,山西平定中學,4394,NA,NA
6227,南京市土地局,90,NA,NA
6246,河南焦作煤礦,3074,NA,NA
6263,浙江電政管理局,62,NA,NA
6274,長樂溉田局,1725,NA,NA
6276,上海歐亞航空公司,877,NA,NA
6284,軍委會交通處,NA,NA,NA
6287,重慶委員長行營交通處,1270,NA,NA
6294,湖北省政府視察室,63,NA,NA
6308,無錫麗新布廠原動部,1664,NA,NA
6314,Nanjing Electric Power Plant 首都電廠,90,NA,NA
6317,Turin 航空專修院,6318,NA,NA
6324,重慶川東聯合工業學校,1270,NA,NA
6326,北川鐵路,NA,NA,NA
6329,江北建設局,2165,NA,NA
6331,江北鄉村電話管理處,2165,NA,NA
6333,重慶江合協記煤礦公司,1270,NA,NA
6348,揚子江防汎委員會,NA,NA,NA
6350,Henan University 河南大學,717,NA,NA
6358,山西省政建設,76,NA,NA
6364,四川北川鐵路公司,6365,NA,NA
6367,怡泰煤礦公司,NA,NA,NA
6369,江合煤礦公司,NA,NA,NA
6377,津浦鐵路膝縣工務分段,NA,NA,NA
6399,大成建築公司,NA,NA,NA
6410,天津中國銀行,427,NA,NA
6414,湖北宜昌第四中學,3560,NA,NA
6423,Yenching University 燕京大學,410,NA,NA
6426,上海貝德生洋行,877,NA,NA
6428,Wisconsin Highway Department,277,NA,NA
6430,福建公路,61,NA,NA
6443,河南李河煤礦,6444,NA,NA
6446,王封煤礦,NA,NA,NA
6463,上海楓林橋國際支電台,877,NA,NA
6470,法國製革廠,159,NA,NA
6474,L'Université Franco-Chinoise 中法大學,410,NA,NA
6476,上海德威洋行,877,NA,NA
6478,Institut Technique Franco-Chinois de Shanghai 中法國立工學院,877,NA,NA
6486,長沙中學,590,NA,NA
6491,北京電氣工業學校,410,NA,NA
6493,湖北老河口電燈公司,6494,NA,NA
6496,漢口泰安紗廠,2380,NA,NA
6498,湖北第三中學,68,NA,NA
6500,武漢市政委員會,356,NA,NA
6527,天津造幣廠,427,NA,NA
6540,日本東京工業大學,604,NA,NA
6546,漢口市公用局,2380,NA,NA
6548,漢口市警察局,2380,NA,NA
6558,青島亞州商行,2331,NA,NA
6568,Henan Water Conservancy College 河南水利工專,66,NA,NA
6577,上海工部局,877,NA,NA
6579,福州電氣公司,419,NA,NA
6581,Three Eastern Provinces Munitions Factory 遼寧東三省兵工廠,64,NA,NA
6596,吳縣建設局,1079,NA,NA
6599,東三省陸軍整理處工務處,NA,NA,NA
6601,六合縣建設局,4297,NA,NA
6603,東三省無線電總台,NA,NA,NA
6610,全國廣播無線電公司,NA,NA,NA
6627,雲南壘允南畹河橋工處,81,NA,NA
6638,龍溪河水力發電廠,1434,NA,NA
6643,China Electric 上海中國電氣公司,877,NA,NA
6645,廣州自動電話管理委員會,350,NA,NA
6654,南昌電話局,522,NA,NA
6656,江蘇省政府,71,NA,NA
6669,濟南電氣公司,1177,NA,NA
6672,山東泰安電燈公司,6673,NA,NA
6681,上海麗明機織印染廠,877,NA,NA
6686,Jiangxi Highway Bureau 江西公路處,70,NA,NA
6719,廣州市教育局,350,NA,NA
6731,河海工程專門學校,90,NA,NA
6735,蘇北濱海墾殖區測量隊,6736,NA,NA
6739,江蘇墾殖設計委員會,71,NA,NA
6744,上海美商開洛公司,877,NA,NA
6746,上海惠勒公司,877,NA,NA
6748,上海亞達公司,877,NA,NA
6762,河南第一水利局,66,NA,NA
6766,上海順昌公司石粉鐵工廠,877,NA,NA
6779,戚墅堰震華電廠,1347,NA,NA
6792,新架坡斯文生建築公司,3099,NA,NA
6794,中南建築公司,NA,NA,NA
6807,福建勸業會籌備事務局,61,NA,NA
6814,吳縣電報局,1079,NA,NA
6827,皖淮工程局,6828,NA,NA
6831,西京建設委員會,2596,NA,NA
6836,導淮船閘工程局,NA,NA,NA
6846,湘南煤礦局,67,NA,NA
6848,雲南一平浪煤礦,6849,NA,NA
6875,無錫慶豐紡織公司,1664,NA,NA
6891,比國恩濤波染料廠,2753,NA,NA
6894,北平中法大學,410,NA,NA
6896,上海中孚染料廠,877,NA,NA
6901,同蒲路,NA,NA,NA
6903,霍縣工務段,6904,NA,NA
6911,"武昌布、紗、絲、蔴, 四局",1036,NA,NA
6915,Unknown,NA,NA,NA
6925,浙贛鐵路金華車房,1597,NA,NA
6933,上海市土地局,877,NA,NA
6944,民生實業公司,NA,NA,NA
6946,烟台大順行利安輪,6947,NA,NA
6950,民憲輪,NA,NA,NA
6952,江陰電雷學校,1016,NA,NA
6959,四川瀘縣濟和水力發電廠,6961,NA,NA
6980,奉天撫順金溝煤礦,4042,NA,NA
6982,江蘇農礦廳,71,NA,NA
6984,安徽寳興鐵礦公司,60,NA,NA
6989,貴州黔隆煤廠,75,NA,NA
7004,湖北電政管理局漢口無線電話台,2380,NA,NA
7016,英國茂偉電機製造總廠,125,NA,NA
7020,漢口安利洋行,2380,NA,NA
7035,南洋商學院,NA,NA,NA
7039,香港建國工程學校教,1072,NA,NA
7048,廣州新電力廠,350,NA,NA
7061,特派考察歐美各國,NA,NA,NA
7063,比國烏克瑞鋼鐵廠工,NA,NA,NA
7074,東京宇野澤鐵工所,604,NA,NA
7077,福建泉州培元兩級中學,6394,NA,NA
7082,江寧縣政府,1881,NA,NA
7090,Jiangnan Shipyard 上海江南造船所,877,NA,NA
7099,山東齊河縣政府,7100,NA,NA
7117,河南水利局,66,NA,NA
7128,蚌埠陸軍,1028,NA,NA
7135,Hebei Construction Bureau 河北建設廳,63,NA,NA
7138,河南整理水道委員會,66,NA,NA
7159,資源委員會天河煤礦籌備處,7160,NA,NA
7196,山東河務局,1177,NA,NA
7203,山西壬申製造廠,76,NA,NA
7205,太原西北鐵工廠,726,NA,NA
7209,日本神戶市政廳,6058,NA,NA
7211,吳淞商埠局,7212,NA,NA
7217,江西市工務局,70,NA,NA
7220,南昌市工務局,522,NA,NA
7222,江西省政府墓地委員會,70,NA,NA
7227,湖南水利局,67,NA,NA
7233,美國拉也馬機車廠,137,NA,NA
7236,江都大明電燈廠,1042,NA,NA
7238,泰興墟明電燈廠,2985,NA,NA
7245,太原綏晉兵工廠,726,NA,NA
7252,北平市社會局,410,NA,NA
7264,如皋耀如電氣公司,2352,NA,NA
7280,美波士頓司車韋白司脫公司,2037,NA,NA
7287,佛音電台,NA,NA,NA
7303,上海興業建築師事務所,877,NA,NA
7320,山東定陶縣政府,775,NA,NA
7324,美國國家公路局,NA,NA,NA
7334,無錫麗新紡織漂染印整理工廠,1664,NA,NA
7351,Xiaoqing River Engineering Department 山東小清河工程局,77,NA,NA
7359,日本東京電氣株式會社,604,NA,NA
7361,汕頭公用局,2383,NA,NA
7364,上海中華電氣製作所,877,NA,NA
7366,蕪湖電話局,3703,NA,NA
7375,國立西北農林專科學校,NA,NA,NA
7421,South Manchuria Railway 南滿鐵路,1940,NA,NA
7448,南京陸軍交輜學校,90,NA,NA
7466,Concrete Steel Co.,1387,NA,NA
7468,Roanoke Bridge and Iron Co。,7469,NA,NA
7471,Jinan Public Works Department 濟南市工務局,1177,NA,NA
7473,Shandong Bureau of Industry 山東實業廳,77,NA,NA
7475,濟南市自來水籌備委員會,1177,NA,NA
7480,上海市政府,877,NA,NA
7497,山西桑乾河河務局,76,NA,NA
7503,太原晉恆製紙廠,726,NA,NA
7505,壽陽縣建設局,749,NA,NA
7518,河海工科大學,71,NA,NA
7528,上海東南信託公司,877,NA,NA
7545,師範大學,NA,NA,NA
7548,中央政治學校,NA,NA,NA
7558,工業標準委員會,NA,NA,NA
7563,國防化學專門委員會,NA,NA,NA
7565,液體燃料管理委員會,NA,NA,NA
7567,中國工程師學會,NA,NA,NA
7569,中國度量衡學會,NA,NA,NA
7571,中國化學會,NA,NA,NA
7579,四川江津職業學校,3319,NA,NA
7603,無錫中學,1664,NA,NA
7605,江蘇南菁中學,1664,NA,NA
7614,中央黨部廣播電台,NA,NA,NA
7616,中央軍令部無線電訓練所,NA,NA,NA
7625,Hebei Institution of Technology 河北工學院,427,NA,NA
7631,吳興電廠,1113,NA,NA
7638,Chinese Electric Power Company 上海華商電氣公司,877,NA,NA
7642,英國茂偉電機廠,125,NA,NA
7646,上海亞洲電器公司,877,NA,NA
7659,平綏路,NA,NA,NA
7666,Forest Product Laboratory,1387,NA,NA
7668,Fitchburg Paper Company,7669,NA,NA
7675,蘇州大華紙廠,1315,NA,NA
7689,南京鼓樓電話局,90,NA,NA
7694,上海英國通用電器廠,877,NA,NA
7707,海軍江南造船所,NA,NA,NA
7710,海軍招商局,NA,NA,NA
7728,上海興華公司,877,NA,NA
7730,上海阜豐麵粉公司,877,NA,NA
7740,震旦大學,877,NA,NA
7753,東三省無線電,NA,NA,NA
7755,東北無線電專校,NA,NA,NA
7757,哈爾濱無線電台,13060,NA,NA
7760,威海衛無線電台,7761,NA,NA
7767,沙利貿易公司,NA,NA,NA
7773,永利硫酸廠,NA,NA,NA
7783,青島市政府保安無線電台,2331,NA,NA
7787,烟台海關,6947,NA,NA
7796,上海南洋中學,877,NA,NA
7798,莆田電燈公司,1714,NA,NA
7800,南京永利化學工業公司,90,NA,NA
7823,日本新潟鐵工廠,7824,NA,NA
7827,吳淞中華民國製糖工廠,7212,NA,NA
7850,上海通用電器公司,877,NA,NA
7854,川漢路,NA,NA,NA
7862,杭州市政府,999,NA,NA
7879,湖北象鼻山鐵礦,7880,NA,NA
7891,神戶電氣局,6058,NA,NA
7893,大阪川北電機製造所,551,NA,NA
7895,漢口日商泰安紗廠,2380,NA,NA
7897,湖南常德電燈公司,402,NA,NA
7903,廣東土地廳,74,NA,NA
7906,內政部,90,NA,NA
7914,山西平定陽泉保音礦務公司,4394,NA,NA
7931,江海關稅務司總署,7932,NA,NA
7959,山東莒縣縣有建設,7960,NA,NA
7980,廣州第一集團軍總司令部,350,NA,NA
7994,河南省建設廳,66,NA,NA
7996,許南路橋樑工程處,NA,NA,NA
8011,交通部張家口無線電台,8012,NA,NA
8014,南京交通兵團,90,NA,NA
8016,合肥電台,1903,NA,NA
8018,河南保安處,66,NA,NA
8033,Yorkshire Kitson Locomotive Manufacturing,4164,NA,NA
8036,Foo's Gas & oil Co.,8037,NA,NA
8041,廣州電力公司,350,NA,NA
8043,九龍中華電力公司,NA,NA,NA
8045,廣西電力廠,73,NA,NA
8049,京滬路,NA,NA,NA
8055,招商局海晏,NA,NA,NA
8058,江華兩輪,NA,NA,NA
8060,民生公司,NA,NA,NA
8064,大沽造船所,427,NA,NA
8082,房產地畝管理委員會,NA,NA,NA
8086,日本小坂銅礦,735,NA,NA
8088,湖南黄金洞金礦局,67,NA,NA
8090,衡州水口山鋁鋅礦局,8091,NA,NA
8093,寧鄉煤礦公司,1231,NA,NA
8095,新化錫礦山銻礦局,2429,NA,NA
8101,"Scneiader 工廠, Schneider 工廠",NA,NA,NA
8103,Formen 飛機工廠,NA,NA,NA
8105,Botoz 飛機工廠,NA,NA,NA
8112,首都航空工廠,NA,NA,NA
8113,首都航空,NA,NA,NA
8129,德國克虜伯鋼鐵廠,121,NA,NA
8133,瑞士機車廠,2240,NA,NA
8136,雲南鋼鐵廠籌備委員會,81,NA,NA
8144,第二十九軍司令部,NA,NA,NA
8146,交通處,NA,NA,NA
8148,管理處,NA,NA,NA
8162,湖南攸縣公路局,8163,NA,NA
8170,三門灣路工程處,8171,NA,NA
8178,天津中國第一水工試驗所,427,NA,NA
8191,南通大生一廠,562,NA,NA
8211,中央組織委員會,NA,NA,NA
8217,上海華商電器公司,877,NA,NA
8227,山東省政府省道辦事處,77,NA,NA
8229,利荷汽車路局,NA,NA,NA
8244,北平東北礦務局,410,NA,NA
8254,天津汞利製碱公司,427,NA,NA
8256,濟南兵工廠藥廠,1177,NA,NA
8258,陝西度量衡檢定所,78,NA,NA
8274,浦口電氣廠,374,NA,NA
8293,天津海京毛織廠,427,NA,NA
8309,山東南運,77,NA,NA
8311,山海關橋共,8312,NA,NA
8314,石河橋工,NA,NA,NA
8333,財政局,NA,NA,NA
8349,天津疏濬金鍾河委員會,427,NA,NA
8352,華陽閘工程處,NA,NA,NA
8376,Guangxi Provincial Government 廣西省政府,73,NA,NA
8387,浙江民政廳,62,NA,NA
8407,協約國共同監管中東及西比利亞鐵路,NA,NA,NA
8409,漢粵川路,NA,NA,NA
8411,膠濟路,NA,NA,NA
8416,鐵道法規編訂委員,NA,NA,NA
8424,順澤水利委員會,NA,NA,NA
